review_id,user_id,business_id,stars,useful,funny,cool,text,date,elite,average
1i3ztCQrzBpA2st0c0InAQ,qnqvQpW2FVuI8KLKA1UNug,_D4-Mz0cu0t8IRc6L9XmdQ,5.0,1,0,1,darling store. very martha stewart-y some stuff is expensive but whatever. great place to buy a gift for someone. help was ok pretty minimal however girl was very nice. when i buy my house in vegas i will soo come back. great fall decorations as its 100 outside haha,2016-09-12 19:47:22,False,0.07326181138056058
PE3gcGiDYyJP-Qhh7T2pSQ,FCb17RGjXSZZiMBJZ8gYFA,_D4-Mz0cu0t8IRc6L9XmdQ,1.0,4,0,0,"I had purchased an Alex and Ani bracelet about a month ago and the stone fell out. When I went to exchange it for another one, the customer service was far from professional. Without a receipt they will do nothing. I wasn't asking for any money back, just for an exchange. They told me I have to drive to an Alex and Ani store to do the exchange. I was disappointed and will think twice before I shop at Magnolia Lane again!",2016-05-10 22:44:40,False,0.058040285620919035
b61A7TEWjSE-BWAJm1c1uA,SxXbeejhZ7JyjOfn9-_59w,_D4-Mz0cu0t8IRc6L9XmdQ,5.0,0,0,0,Love this store and their unique jewelry. Great Alex and Ani  collection. Very friendly and helpful employees.,2016-02-21 19:35:39,False,0.09364468520496444
Eqpk9jRupR_raF7VxqFA6g,3nIuSCZk5f_2WWYMLN7h3w,_D4-Mz0cu0t8IRc6L9XmdQ,5.0,4,1,3,"I love browsing this shop when I'm at The District. My husband knows that if we are here for any reason that Magnolia Lane is one of our stops.

I like their location within the shopping center. The parking lot behind the shop is usually easy to get in and out of and spots are always available. It's nice to have a fun shop that is easy to access. 

The merchandise in the store is really fun stuff to browse. They carry home décor, cute kitchen items, gifts, jewelry, baby gifts, candles, and more. There are certain items that they carry all year like the candles, jewelry, baby gifts, and wedding gifts. Then the rest of the store rotates seasonally which is why I can come in often. I can always count on finding something fun for myself and for others when I stop in. 

It's also a good store to bring my husband for gift ideas for me. He just follows and takes photos of what I like. Then he returns on his own and buys what he took photos of while I shopped. Shopping made easy.

When I moved here this was one of the few local places I found. I'm so glad that they are close to home.",2016-01-19 03:04:33,True,0.12858552874635146
y5Prr9cpaWNrAuld4DgruQ,9KCoXFS7alSJsGfFsZANFQ,_D4-Mz0cu0t8IRc6L9XmdQ,5.0,4,3,4,"Amazing store in the District and just steps from Green Valley Ranch Hotel and Casino.  I've come to this store more times than I can count and well, now that I am on Yelp I think it only fair to give my two cents.

Upon entering this great little store I was greeted by one of the owners.  She welcomed me in and walked over to see if I needed some assistance.  Since I was just wandering by after having a late breakfast across the way I thanked her and said I'd see her at the register.  

This is the type of store that once you walk in you can't walk out without finding something awesome to take home.  I would love for the owner to come to my house and decorate exactly as she has in this store.  It's a unique mix of home furnishings & wall hangings to Alex and Ani bracelets to specialty baby items like beautiful baby bags and clothing.  There are some really beautiful angel wings hanging on the wall.  So freaking awesome!  Today I found my bestie the cutest most comfortable pair of slippers.  When I say cute I am talking soft and cushiony with the most gorgeous fat ribbon bow on top with beautiful crystals adorning the bow. So unique and special.  I also picked up a few of their food items.  My mom loves scones so I got a box of scone mix and some specialty jam.  

This store is special because they offer things you can't find just anywhere.  They sell the little touches of comfort you place around your home to make it more personal.  Prices are very reasonable and the service here is great.  They make you feel like family!

Parking is a breeze as you can park in front of the store or behind.  It's such a pleasant center and the ambiance both inside and outside the store is so great.  Can't wait to come back and see what they come up with next as I overheard they were adding a bunch of new items over the next few days!",2015-05-13 01:27:30,True,0.11526248413306155
0Zq96RUn66GDomBtuwq7og,HMoBOezcr39lOQwZXKT_6w,_D4-Mz0cu0t8IRc6L9XmdQ,5.0,0,0,0,"This is one of my most favorite shops in Vegas.  I have never entered this store without walking out with a new treasure.  From HUGE  drift wood Angel wings,  to my LOVE sign that lights up or the crown my daughter will wear for her wedding photos.. this shop has the most unique, beautiful ""can't live without items.  They even have a sweet ""nook"" where you can often find mark down treasures too.  They have items from all price ranges, whether it is a sweet card, a tiny trinket, or a nice WOW piece for your home, the shop is inviting, the staff is sweet and always package your items with care and beauty.  I could live in this store.. It is that sweet..",2015-02-15 02:33:57,False,0.05627049734939316
GY-YAS4af8KPQEpBA6y6vw,an50XhrWQpVg_TKOJVBFzQ,_D4-Mz0cu0t8IRc6L9XmdQ,5.0,0,0,0,This is one of my favorite places to shop! They have a great selection of candles and jewelry. This is where I go to buy Alex and Ani bracelets and my favorite Mistral soaps. The staff is very friendly and always willing to help you put together a gift.,2014-12-05 19:33:09,False,0.08376469400214633
DxZK24Yga1Wz6yKOnb23Nw,3nDUQBjKyVor5wV0reJChg,_D4-Mz0cu0t8IRc6L9XmdQ,3.0,6,1,3,"YELP 365 CHALLENGE 2014-(133/365) ""Are We In Napa Valley?""

This store kinda makes me feel like I'm back in Wine Country...for a little bit.
Lots of eclectic things here-jewelry, home accessories, bath and body stuff, and inspirational quotes that seem straight out of  Martha Stewart Living or Pinterest, and other knickknacks that you could totally DIY.

I don't think I'd personally get anything from this type of store, but it was just cool to pop in for a little looksee. Photography is not allowed here FYI...found that out after snapping a few, then reading the sign to protect the artists...OOOOPSY!!!   ALOHA!!!

Shaka Meter:  \uuu/  \uuu/  \uuu/  3",2014-05-19 15:39:16,True,0.05715553820289119
wNS75V4YARYpZRQx6CjtEQ,-h1egejDRkjnpm44_mRbAw,_D4-Mz0cu0t8IRc6L9XmdQ,5.0,0,0,0,"We happened into Magnolia Lane the other evening after dinner.  I thought the store front looked cute and I was right - this place is adorable!  It is the perfect place to pick up a gift or two that you know someone wouldn't buy for themselves or own - those indulgent gifts.  Things like the best smelling candles, adorable bow covered baby socks, blingy chandeliers, personalized jewelry and more.  

If you love those kind of presents, don't delay a visit to this boutique!",2013-12-22 21:12:42,False,0.09966327926368988
pT5_CLDIBRUI1CPpAMDobw,38XaRFuJy6HabYKQ4Yebug,_D4-Mz0cu0t8IRc6L9XmdQ,4.0,0,0,0,"This boutique is the cutest. I could spend so much time just wandering in here! They have such a wide variety of items and surprising finds. If you need a gift for someone who's tough to buy for - try Magnolia Lane! It can be a bit pricey, but it's a boutique! At Green Valley! It's not Wal-Mart. 

I love the stuff that looks like someone in the back is on Pinterest and just made it. I mean, I'm on Pinterest all day, too, but I don;t have time to actually do the crafts I pin! I'd much rather pay $16 for your glittery hard work.  

One thing that would be fantastic - a clearance section! Also, maybe 20% off coupons in local mailers or an email list? Just to encourage all those shoppers who are on the fence about the price.",2013-11-12 16:04:25,True,0.08330104217580689
68foa2NoDPqX5S03ms69RA,BsVb_nkIGy-OlWHaZ-yrvQ,_D4-Mz0cu0t8IRc6L9XmdQ,5.0,0,0,0,"One of my very favorite places to shop!! Especially for gifts (and gifts for myself-wink wink) Andrea is so friendly, helpful, and  sweet...She likes to keep the store updated with the newest trends. This store carries unique items that my friends and family love to get as gifts.    Keep up the good work Magnolia Lane :)",2013-06-19 17:01:11,False,0.07750065070582661
6qRUGoNCuK7CPKG9RLAzfg,6fnIYv0x67wIjsEdTR64JQ,_D4-Mz0cu0t8IRc6L9XmdQ,5.0,0,0,0,"Great store and great selection.  Everything here is top notch.  My wife loves this store and anytime a birthday, anniversary, holiday or whenever she needs a little surprise Magnolia Lane is the place I go to.  It has never disappointed!",2013-02-02 16:06:49,False,0.049559775112104104
7J0guv8MeOHBh3UhoSlbig,2EuPAGalYnP7eSxPgFCNDg,_D4-Mz0cu0t8IRc6L9XmdQ,4.0,2,2,2,"I love the shabby chic style of this boutique. A lot of their home decor has feminine and romantic touches or as Mr B. put it girly froo froo stuff. There's alot handcrafts that look  like it came straight out of Pinterest. Like the tree branch display spray painted in silver and covered in glitter with Valentine ornaments hanging on it. Super cute! Inspires me to break out the glue gun and start crafting myself but since I dont have time nor the patience to create unique vintage inspired crafts, I buy them. 
 
There are some things that are pretty pricey but most are in reasonable price range. Some of the things they sell are locally made, like their jewelry,bath and kitchen products.  It's quality stuff, not the cheap mass produced junk from China. So for me what they charge it's worth it.
 
My latest thing is wearing stacked bracelets or layering them.  They carry the cutest wrap bracelets with inspirational words.  I got so many compliments from mine, and the only place I found them was here. 
  
Customer service has always been friendly and helpful. Last time I was there, I got a bracelet and the employee showed me the easier way to put it on. It was a nice personal touch to close a sale and the reason why I'm a repeat customer.",2013-01-30 13:02:44,True,0.08338276795225089
YuHKblN2goKnPpBjcTeSkQ,rNjgVKaBh1PlUA6dYB6EUw,_D4-Mz0cu0t8IRc6L9XmdQ,3.0,3,0,0,"This is the sort of store that I could spend a ton of time browsing in but never be disappointed to leave empty-handed.  I don't know what it is about it - probably the prices mixed with the fact that it's nothing I haven't seen before... i mean, they have tons of nice, kitschy stuff for around the house and also some nice accessories (jewelry, purses, scarves, etc.) but it's all so pricey.  That being said, I never do pass up going inside but it seems the goal is to get me to buy stuff, right?  And that never happens, so something must be missing.  A sale, maybe?",2013-01-26 00:46:53,True,0.06026098566044305
70cE_odQWrr4ess-qD60iA,OLn8EvPsu4hNug8V5PF2jA,_D4-Mz0cu0t8IRc6L9XmdQ,3.0,3,0,0,"Went in on 12/31/11 to browse. After snapping pics, I saw a sign that said, ""NO PICTURES"" with some explanation about protecting the artists' works that they carry. I was confused as a lot of the items were made in China. 

The stuff is very country boutique - not really my style, but that's okay. They did have some diffuser oils that smelled nice. They sell bead charms, and commercial jams and packaged mixes that you can get at Whole Foods. It was a crazy mix. They have a hutch in there that costs $7,000. I don't know how you cant justify that sort of price but whatevs.",2012-01-01 20:20:03,True,0.03470185751570893
-ZaDhMeihoxDQccg0SgNMg,4lJ_QpMdKDYLo6JaLkignQ,_D4-Mz0cu0t8IRc6L9XmdQ,5.0,0,0,0,"Cute! Cute! Cute! I got lost for 45 minutes in there. Total eye candy for home decor. Ended up falling in love with a pot rack. Bought it, and drove it back to CA. It's the BEST reason to go to the District to shop.",2011-07-17 23:17:10,False,0.0
eoPiYCMjIPcIAK8Idcw0XA,8BKiF6UjTU7WDxe3YxYxWQ,_D4-Mz0cu0t8IRc6L9XmdQ,1.0,3,0,0,"This store is full of that cheap, cutesy, country crap.  It's all made in China and then astronomically overpriced by these ladies.  The sales staff was uppity and rude. 

You can get this junk on ebay for half the price.",2011-05-27 17:32:06,False,0.05257345821404459
Bh43fgJWdyd_bDdn-f2DZQ,Sv48jgljDP-CRfXmU8uSgA,_D4-Mz0cu0t8IRc6L9XmdQ,4.0,3,2,2,"Magnolia Lane should be renamed My Mother's Lane. Yes, this is officially my mother's favorite store to blow money in and I kind of like that. The sales staff is friendly and always willing to answer questions. The collection of fancy jewelry, handcrafted household items, purses, wall art is unlimited and unique. Pricing could be more reasonable, but I am sure the rent for this storefront is astronomical. Other than that Magnolia Lane is a gem and I hope more people find out about it.",2011-02-18 00:53:01,True,1
review_id,user_id,business_id,stars,useful,funny,cool,text,date,elite,average
ZSMqxqgQNWpI9LN_QfvvIA,E4P_BeqcP2RV-WTg0bwAFA,_cURxKsoFZqa9-1UA_gHqQ,5.0,0,0,0,"Huge thanks to Mike and team for helping us make a purchase for a gift - from across the country.  He was responsive, timely, and helped us make the beat decision... and patient too!

Highly recommend",2019-12-10 19:23:21,False,0.04400296932296136
nqO4RZfbPON5bkHQ3GpyXA,u_YtkX7sHuk_pYkoN-8dAA,_cURxKsoFZqa9-1UA_gHqQ,5.0,0,0,0,"All the Traeger pellets you could want. They have every variety I knew about, plus a couple I haven't seen before. I was looking for Alder specifically - one of the employees at the desk was able to point me right to it.",2019-07-17 19:57:00,False,0.026812697314554754
c-4PsClqh_QCYLjnVYqMNw,h3q7CXdmUX5cisXHk3dkHQ,_cURxKsoFZqa9-1UA_gHqQ,5.0,2,0,0,"Went her to shop for a new grill and some other items and had the luck to deal with Joe who was very knowledgeable and helpful . He took the time to explain all the differences and options you could have on each specific grill and give the benefits of each . I did end up buying a grill and several other items that day and will definitely be going back to shop for all the accessories they have . I was shocked to see all of the items they carry for everything outdoors . I also would like to say there were 2 other guys there very helpful as well . 

I ended up having the items delivered which they were on time and helped me get everything inside . If your looking for anything BBQ I would definitely recommend stopping here.",2019-01-29 20:17:15,False,0.062206941835448726
Rug5mrKjQVXLQSM3K7ds2g,LTXExWHbrYpVOQAriaWM_Q,_cURxKsoFZqa9-1UA_gHqQ,5.0,0,0,0,This place has a great selection of pellets and bbq's. They have sauces. Bbq tools. Just a great place with everything.,2018-10-09 13:45:13,False,0.09544401668554618
HW2B8xOHqVFOazTOGvAXbg,Qb36ZmwcFjEmJkKWvMO_zA,_cURxKsoFZqa9-1UA_gHqQ,2.0,0,0,0,"We came in to make a decent purchase. We were buying a smoker. When we first arrived it was great because we were the only ones in the store. We had picked our smoker and was asking about some wood when other patrons came in. He answered a few questions showed them a grill or two then came back to the counter. As we were standing there more customers came in. And instead of ringing us up, he literally walked away from us and rang up the next two people in line. He then finished helping us do we could make our purchase and leave. The guy was helpful and knowledgeable but the store really needs to have more than one employee working. If it wasn't for the desperation of how bad my husband wanted the smoker I would have just walked out and given my business to someone who wants it.",2018-06-10 22:44:36,False,0.09404565559730556
a5AxJdqCovkRtiwfIiE4ug,uLQbQkJbMMf4Czeq9-jrxA,_cURxKsoFZqa9-1UA_gHqQ,5.0,0,0,0,"Short visit to family in Sun City and headed out to pick up steaks to grill tonight. Discovered BBQ Island on a whim searching quickly for a place that might carry interesting rubs and sauces.

Storefront is located in a strip mall next to a patio furniture store and a few other strip mall staples. Plenty of parking right out front. The store itself is relatively large for a bbq and smoker only brick and mortar retailer. I was there for rubs so didn't spend much time on the hardware side of the store, but many different product lines on display including Traeger Pellet Smokers, Big Green Eggs and a seemingly wide range of outdoor kitchen setups and components. 

As soon as I walked in was greeted by friendly staff and proceeded to the ""back wall"" of goodness. A pretty wide range of rubs including some of the big, ubiquitous brands to more unique and even local choices. They had a nearly full line of Lane's BBQ, a bunch of Caribeque and several local products. Some, based on how easily they can get the product in, are open and marked as samples - which made trying some (but not all unfortunately) of the rubs I'd been curious about super easy. I've not seen this before in the other BBQ/smoking stores i've been to. I wish more would take this practice on as it's a great way to determine if you want to try a small bottle of something new, or, maybe buy something else's you might not have considered. I bought Loot and Booty What's Your Beef rub after trying it from the sample. Had there not been a sample, I probably would have passed it over. I recognize this is an extra inventory cost and cleanup cost for the store, but I applaud that they are trying to do this as much as possible - well done and my end sale from this visit doubled thanks to your investment here. 

Staff was very friendly - again as I was looking only at rubs and he like didn't get in to their knowledge around the various grills and outdoor kitchen set ups. But, in the rub space he guided me to some of the local products as well as some of his perspectives on others that I was considering. Totally zero pressure, all about the conversation which was also appreciated. 

They also had a really robust selection of different charcoals, some more mass market and others more bespoke and specialty. Same with the smoking woods, nothing super exotic but a good range of the 9 or so basics in a range of sizes. Lots of grill accessories as well.",2018-05-19 17:49:41,True,0.08844016442344144
lw51vuhglWByXGcqMk1tVw,U0P9uftk4rnJc2X7HRrZbQ,_cURxKsoFZqa9-1UA_gHqQ,1.0,0,2,1,"Horrible customer service, or lack there of. We entered the shop, and not a single word was said to us. We were there for at least 20 minutes. There were three associates, and no one asked if we needed help. We go to leave and FINALLY one of the associates shouts ""Thanks guys!"" My husband was going to buy something, and I told him no due to horrible service.",2018-04-04 00:00:39,False,0.027805473521045173
Ud6ta9Up6vCm60wK2S-75A,3TIvr2UzlznD8P65PsRINw,_cURxKsoFZqa9-1UA_gHqQ,5.0,0,0,0,I went to the Peoria location and was greeted by Brad. I was really impressed by how knowledgeable Brad was on all of their smokers. He's a true pro! He gave me some great tips as well on some great rubs to maximize the flavor of the meat! I truly appreciate top tier customer service.,2018-01-17 20:55:48,False,0.08339805332127663
OS-qnVrGNg_4caUN999oPQ,cp0zNS_4chviJdhrSbEdqA,_cURxKsoFZqa9-1UA_gHqQ,5.0,3,2,2,"I LOVE this store AND the EMPLOYEES (Bob, Brad and Joey)!!! The employees are BBQ and MEAT SMOKING PRO's, not just employees!! They all are an ASSET to this company!! I am simply WOWED at how helpful the employees are at BBQ Island!! They TRULY care about you personally and about your success with your new purchase(s)!!! 

The selection is HUGE!! They have EVERYTHING you could possibly want and so much that you don't even know exists!! They have LOTS of SEASONINGS and RUBS and you can sample them right in the store!! They will help you pick the right seasoning or rub with what you have on your menu and even give you lots of tips if you need them!! 

Even if you have been BBQ'n and smoking for years or you are just starting out, this IS the store for you!! The prices are BETTER than the competition and they have always seem to have awesome specials!! You will find the MOST passionate BBQ'ers at this store because they know they will find EVERYTHING that they need at the BEST price!! Be SURE to check this place out prior to looking ANYWHERE else, because you won't need to go anywhere else!!!",2017-06-23 20:25:48,False,0.0987613281789398
IMMOJAyNWBLZLX-avy2T-A,gdHGmkUJzSIR47Gye-jNqQ,_cURxKsoFZqa9-1UA_gHqQ,5.0,0,0,0,They are very knowledgeable helpful and all around good guys if you need any barbecue supplies that's the place to go go there all the time for my stuff wouldn't recommend anywhere else,2017-06-05 20:55:48,False,0.08129912876694499
GJtHvOewFxaArkhmcDf4lQ,Z128ihQea7BLPh2T9q9sKA,_cURxKsoFZqa9-1UA_gHqQ,3.0,7,4,5,"I happened to spot this place while going to eat at Poke Bar. It is in the suite formerly occupied by Hallmark. While I cannot have a grill from their vast selection at my apartment there was a cooking tool I had been thinking about getting that is more common to grilling/smoking than to normal cooking. I was looking for an infrared temperature sensor so I could bring a cast iron skillet, or any other pan, up to a given temperature. Turns out they had one left as two had been sold earlier in the day because they were on sale for 15% off. I took it.",2017-05-07 16:57:08,True,0.03931853795073689
4z6CsLg4Ngr8UjfMiG46Rg,1peui_UHpcOWdXNSGqGwLw,_cURxKsoFZqa9-1UA_gHqQ,5.0,1,0,0,So glad they now have a location on the west side. Doesn't matter if you are a professional pit master or a backyard burger flipper they will have whatever you need. The selection of rubs and sauces is awesome and mostly local. Also be sure to check out upcoming cooking and smoking classes. Nothing but top notch. Bob at the Arrowhead store is always a big help,2017-04-22 06:53:22,False,0.08396077650605516
x5Xg9NqKMF72uEH84xS2Ww,LCrcEAYS3rwW5159KoolBA,_cURxKsoFZqa9-1UA_gHqQ,5.0,2,0,0,This place is the best BBQ supply store in the west valley hands down! I've been in several times and every time I have gone in I have been impressed. They are all very helpful and extremely knowledgeable. I am a newbie when it come to smoking food and they are nothing but the best when providing advice. They have never tried to sell me on their products but simply recommend what they feel I could use. I highly recommend this place for all your BBQ needs!,2017-02-21 00:56:36,False,0.0721573375321373
izcACkphVd-8qchdb79sSQ,8vFdPfwvSrRriEzuRHLQDg,_cURxKsoFZqa9-1UA_gHqQ,5.0,3,1,1,"Great to have my favorite, ""Candy Store"", on the West side. Everything for Grilling or BBQ'n under one roof is very welcome to the Arrowhead area. Great Company and People to deal with.",2017-02-06 18:21:23,False,0.04276110949405712
HQ5PWk1UA5SSqZdLf3llgw,GCYltsEBssp2v-C-M8lRSw,_cURxKsoFZqa9-1UA_gHqQ,5.0,2,0,0,"Visited this location this week. I was really impressed by the amount of selections available for the backyard enthusiasts and the professional cook. From grills, smokers, fuel and rubs/sauces. 5 stars really would be 10 if allowed. The store manager Bob is very knowledgeable and will not steer you into something that you really don't want. This is the place to go for everything BBQ.",2017-01-18 15:51:35,False,1
review_id,user_id,business_id,stars,useful,funny,cool,text,date,elite,average
pMEAVeIeLDUKWgZoVWdkuw,xRFPqnPbOrZAkoomXqRW-Q,_anMkOs2LhCPvH8T1Q9Cdw,4.0,1,1,0,I live fairly close to here and it's a nice walking/bike trail. The only downside is that there isn't many ways to exit the trail once you are in it's mostly fenced in so you have to either walk all the way back to the entrance or keep walking until you find another exit.,2019-04-24 13:28:45,False,0.057667225779370036
lR8FaJauKVkBHcmuM9_NpA,X315dgV7z031K70VD13uOg,_anMkOs2LhCPvH8T1Q9Cdw,5.0,5,1,5,"Yay! So much better since they got rid of all the weird tents camped along what should be a family friendly trail. After many years of walking my dogs on the trail, i had to take a hiatus because the trail started feeling unsafe; and it took a lot for me to feel that way. I've biked, roller-bladed, dog-walked and used the trail to commute for years and preferred it to walking the city blocks. 

Being a camper of the ""leave no trace"" philosophy, the unkempt camp sites set up along the city trails with trash blowing around was pretty distressing. And, it was disconcerting to see odd groups of people walking in and out of the bushes with paper bagged liquor bottles at all times of day. 

It was sooo very nice to walk along from 18th street access to 10th and not see anything out of step with the beautiful trees, grass and river views. I walk the trail to relax, and for the first time in a long time, I was able to.",2018-08-13 23:09:55,False,0.10180923622779019
v46WiOs3YaCStdHy2BE6oA,KuImB8xcQ5lJCrsbB9vCvw,_anMkOs2LhCPvH8T1Q9Cdw,5.0,1,0,1,"The GAP Tail is such an asset to the Southside! Just a few blocks off Carson St. and you have river views, greenery, and a paved trail for jogging, biking, roller blading, or walking. The trail between 4th and 18th can sometimes feel secluded, but on beautiful Pittsburgh days, it can be filled with people out enjoying the weather. 

There has also been renovation recently to do the lower train between 18th and Southside Works / Marina. With two options to go closer to the river or up closer to the train tracks, it makes a great loop option when jogging to get different scenery. 

I definitely suggest getting out to enjoy the riverfront trail and enjoy some time in the park on a warm day!",2018-02-21 14:13:25,True,0.102098375026325
w3gXwrObKjbeFKUi_EU3cg,yVMvS4Q7JTxHALm8CTwSZQ,_anMkOs2LhCPvH8T1Q9Cdw,3.0,0,0,2,"This is a decent park.  Okay, it's not a traditional park in that it does not offer big green-spaces.  Instead, it's mostly parking lots and trails.  But it's a great location, offering easy access to Pittsburgh's trail system.  If you head West, you're a half mile from Southside Works and the Hot Metal Bridge, which takes you over to the Eliza Furnace Trail and to Shenley Park.  Heading West, you're a couple miles from Station Square.  If you pass Southside Works, you can go another five or six miles out to the Waterfront area.

There's a dog park here, which is good.  There are boat ramps and extra-deep truck/trailer parking lots, too.",2017-07-07 01:57:10,True,0.10912877120911994
wvHbQr9NX6pKtqEBooWzJg,B7p4CEblAmsin8TFQGm9zg,_anMkOs2LhCPvH8T1Q9Cdw,4.0,2,0,1,"Right behind the Hyatt House, and it was great to get out and walk around and enjoy the scenery. I loved that it was within walking distance, but I was here in December, and I was freezing! 

I bet this area is really pretty in spring and fall, but I still thought it was delightful! I didn't walk around the whole thing, as again, cold. But what I did see was really neat! 

It wasn't crowded at all when I was there, but it was a Wednnesday afternoon in December, so pprobably not the optimun time for a visit!

Really neat area, wish I could have explored more but it was awfully cold to this Texan!",2017-01-17 23:28:46,True,0.0669625158026209
